order_item_id,order_id,product_id,quantity,unit_price,total_price
2356,804,12,4,1529.35,6117.4
2357,805,147,3,565.46,1696.38
2358,805,80,4,388.52,1554.08
2359,805,145,4,57.09,228.36
2360,805,116,2,1864.19,3728.38
2361,806,130,4,1109.52,4438.08
2362,806,118,4,1780.53,7122.12
2363,807,84,4,110.67,442.68
2364,807,23,4,746.66,2986.64
2365,808,102,1,173.15,173.15
2366,808,87,4,818.76,3275.04
2367,809,23,3,746.66,2239.98
2368,809,43,1,1885.44,1885.44
2369,809,7,1,1434.88,1434.88
2370,810,139,1,1849.73,1849.73
2371,810,148,2,1362.24,2724.48
2372,811,129,2,81.7,163.4
2373,811,5,1,196.45,196.45
2374,811,31,3,1886.39,5659.17
2375,811,137,2,333.38,666.76
2376,812,149,1,1879.08,1879.08
2377,812,114,3,1967.87,5903.61
2378,813,12,4,1529.35,6117.4
2379,813,126,2,889.25,1778.5
2380,813,6,4,1208.02,4832.08
2381,813,88,1,1730.65,1730.65
2382,814,82,1,507.11,507.11
2383,814,98,2,1704.17,3408.34
2384,814,66,3,51.86,155.58
2385,814,24,2,541.29,1082.58
2386,814,30,2,542.8,1085.6
2387,815,23,4,746.66,2986.64
2388,815,40,2,1364.16,2728.32
2389,815,79,1,1724.73,1724.73
2390,816,84,4,110.67,442.68
2391,816,47,1,1908.09,1908.09
2392,816,7,3,1434.88,4304.64
2393,816,15,2,96.47,192.94
2394,816,77,4,1310.38,5241.52
2395,817,67,1,1181.0,1181.0
2396,817,97,2,123.19,246.38
2397,817,31,2,1886.39,3772.78
2398,818,61,1,1746.14,1746.14
2399,818,127,3,29.24,87.72
2400,818,131,1,93.24,93.24
2401,818,130,3,1109.52,3328.56
2402,818,99,4,145.24,580.96
2403,819,105,1,538.57,538.57
2404,819,17,3,1108.56,3325.68
2405,819,124,1,17.06,17.06
2406,819,8,2,448.68,897.36
2407,819,60,2,1104.11,2208.22
2408,820,146,1,663.24,663.24
2409,820,105,2,538.57,1077.14
2410,820,115,2,1339.05,2678.1
2411,821,139,4,1849.73,7398.92
2412,821,44,4,1770.73,7082.92
2413,821,63,1,630.32,630.32
2414,822,119,3,551.97,1655.91
2415,823,1,4,1282.46,5129.84
2416,823,16,3,258.4,775.2
2417,824,65,3,503.33,1509.99
2418,824,98,1,1704.17,1704.17
2419,824,90,2,1853.77,3707.54
2420,824,55,1,1970.79,1970.79
2421,824,150,3,1941.1,5823.3
2422,825,102,1,173.15,173.15
2423,826,143,4,407.15,1628.6
2424,826,72,2,1083.08,2166.16
2425,827,130,3,1109.52,3328.56
2426,827,82,2,507.11,1014.22
2427,827,88,3,1730.65,5191.95
2428,827,67,3,1181.0,3543.0
2429,827,116,2,1864.19,3728.38
2430,828,85,4,39.37,157.48
2431,828,5,1,196.45,196.45
2432,828,35,1,1127.12,1127.12
2433,828,1,2,1282.46,2564.92
2434,829,143,1,407.15,407.15
2435,829,126,1,889.25,889.25
2436,829,101,1,1162.05,1162.05
2437,829,138,4,830.47,3321.88
2438,830,91,4,851.78,3407.12
2439,831,92,4,1439.63,5758.52
2440,831,100,3,248.57,745.71
2441,831,46,2,875.18,1750.36
2442,831,3,4,1475.58,5902.32
2443,831,32,1,1314.32,1314.32
2444,832,6,3,1208.02,3624.06
2445,832,72,2,1083.08,2166.16
2446,833,78,2,811.22,1622.44
2447,834,127,1,29.24,29.24
2448,834,93,3,600.45,1801.35
2449,835,54,1,48.76,48.76
2450,835,2,3,557.31,1671.93
2451,835,51,4,314.15,1256.6
2452,835,102,2,173.15,346.3
2453,836,50,1,1281.51,1281.51
2454,836,145,2,57.09,114.18
2455,836,45,3,1285.51,3856.53
2456,836,17,2,1108.56,2217.12
2457,836,33,3,1829.95,5489.85
2458,837,6,3,1208.02,3624.06
2459,837,137,4,333.38,1333.52
2460,838,110,1,537.75,537.75
2461,839,111,1,146.89,146.89
2462,839,105,4,538.57,2154.28
2463,839,71,4,564.17,2256.68
2464,840,133,1,722.04,722.04
2465,840,12,3,1529.35,4588.05
2466,840,58,4,147.73,590.92
2467,841,115,3,1339.05,4017.15
2468,841,81,1,849.54,849.54
2469,841,2,1,557.31,557.31
2470,841,101,2,1162.05,2324.1
2471,841,50,4,1281.51,5126.04
2472,842,64,2,1800.23,3600.46
2473,843,85,1,39.37,39.37
2474,843,80,1,388.52,388.52
2475,844,123,4,1272.23,5088.92
2476,845,86,3,1509.6,4528.8
2477,846,28,2,1372.38,2744.76
2478,846,122,3,982.18,2946.54
2479,847,86,2,1509.6,3019.2
2480,848,113,1,1091.0,1091.0
2481,849,149,1,1879.08,1879.08
2482,849,32,4,1314.32,5257.28
2483,849,22,3,563.17,1689.51
2484,849,16,1,258.4,258.4
2485,850,16,1,258.4,258.4
2486,850,114,3,1967.87,5903.61
2487,851,111,1,146.89,146.89
2488,851,17,3,1108.56,3325.68
2489,851,27,4,547.2,2188.8
2490,851,15,4,96.47,385.88
2491,851,144,1,617.33,617.33
2492,852,106,4,1294.55,5178.2
2493,852,60,4,1104.11,4416.44
2494,852,3,1,1475.58,1475.58
2495,852,117,3,1757.47,5272.41
2496,852,99,1,145.24,145.24
2497,853,133,1,722.04,722.04
2498,853,85,1,39.37,39.37
2499,853,50,1,1281.51,1281.51
2500,853,28,2,1372.38,2744.76
2501,854,33,4,1829.95,7319.8
2502,854,131,4,93.24,372.96
2503,854,66,2,51.86,103.72
2504,854,91,2,851.78,1703.56
2505,854,108,2,921.99,1843.98
2506,855,16,2,258.4,516.8
2507,856,150,3,1941.1,5823.3
2508,856,112,3,577.12,1731.36
2509,856,132,2,1866.85,3733.7
2510,857,121,3,1272.13,3816.39
2511,857,80,3,388.52,1165.56
2512,858,3,1,1475.58,1475.58
2513,858,133,2,722.04,1444.08
2514,858,38,1,992.1,992.1
2515,859,89,3,764.16,2292.48
2516,859,51,2,314.15,628.3
2517,859,52,4,1907.46,7629.84
2518,859,18,4,1724.8,6899.2
2519,860,85,4,39.37,157.48
2520,860,149,3,1879.08,5637.24
2521,860,145,2,57.09,114.18
2522,860,86,1,1509.6,1509.6
2523,860,77,4,1310.38,5241.52
2524,861,127,2,29.24,58.48
2525,862,58,2,147.73,295.46
2526,863,55,4,1970.79,7883.16
2527,863,62,2,1858.54,3717.08
2528,863,124,4,17.06,68.24
2529,863,85,2,39.37,78.74
2530,864,93,1,600.45,600.45
2531,865,92,1,1439.63,1439.63
2532,866,30,3,542.8,1628.4
2533,866,37,1,730.37,730.37
2534,866,75,1,1321.38,1321.38
2535,866,113,2,1091.0,2182.0
2536,866,50,2,1281.51,2563.02
2537,867,45,2,1285.51,2571.02
2538,867,57,3,166.73,500.19
2539,867,68,2,1418.6,2837.2
2540,868,51,2,314.15,628.3
2541,868,6,3,1208.02,3624.06
2542,869,6,2,1208.02,2416.04
2543,870,29,4,1645.39,6581.56
2544,870,87,2,818.76,1637.52
2545,870,54,3,48.76,146.28
2546,870,79,3,1724.73,5174.19
2547,871,135,1,1750.68,1750.68
2548,871,112,1,577.12,577.12
2549,872,34,2,537.11,1074.22
2550,872,49,4,221.76,887.04
2551,873,82,1,507.11,507.11
2552,873,110,2,537.75,1075.5
2553,873,63,3,630.32,1890.96
2554,874,84,1,110.67,110.67
2555,874,64,3,1800.23,5400.69
2556,875,131,4,93.24,372.96
2557,875,150,2,1941.1,3882.2
2558,876,121,1,1272.13,1272.13
2559,877,131,3,93.24,279.72
2560,877,100,4,248.57,994.28
2561,878,119,4,551.97,2207.88
2562,878,46,4,875.18,3500.72
2563,878,83,4,1617.96,6471.84
2564,878,96,3,958.81,2876.43
2565,878,135,4,1750.68,7002.72
2566,879,10,2,1613.58,3227.16
2567,879,54,4,48.76,195.04
2568,879,57,2,166.73,333.46
2569,879,52,3,1907.46,5722.38
2570,879,116,4,1864.19,7456.76
2571,880,147,1,565.46,565.46
2572,880,41,2,775.69,1551.38
2573,880,96,1,958.81,958.81
2574,880,66,3,51.86,155.58
2575,881,133,1,722.04,722.04
2576,881,91,4,851.78,3407.12
2577,881,59,3,260.26,780.78
2578,881,150,4,1941.1,7764.4
2579,882,120,4,1438.05,5752.2
2580,882,111,3,146.89,440.67
2581,882,105,3,538.57,1615.71
2582,882,95,4,634.07,2536.28
2583,883,46,4,875.18,3500.72
2584,884,68,3,1418.6,4255.8
2585,884,20,1,463.52,463.52
2586,885,129,1,81.7,81.7
2587,885,132,3,1866.85,5600.55
2588,885,140,2,1343.12,2686.24
2589,886,31,1,1886.39,1886.39
2590,887,10,3,1613.58,4840.74
2591,887,140,2,1343.12,2686.24
2592,887,52,3,1907.46,5722.38
2593,888,78,2,811.22,1622.44
2594,888,71,3,564.17,1692.51
2595,888,49,1,221.76,221.76
2596,889,73,4,950.62,3802.48
2597,889,89,1,764.16,764.16
2598,889,104,4,1342.75,5371.0
2599,890,39,2,228.2,456.4
2600,890,102,4,173.15,692.6
2601,890,59,4,260.26,1041.04
2602,890,54,3,48.76,146.28
2603,890,122,1,982.18,982.18
2604,891,49,2,221.76,443.52
2605,891,110,4,537.75,2151.0
2606,891,107,4,1858.75,7435.0
2607,892,8,3,448.68,1346.04
2608,892,96,1,958.81,958.81
2609,892,36,4,1173.33,4693.32
2610,892,148,3,1362.24,4086.72
2611,892,33,3,1829.95,5489.85
2612,893,108,4,921.99,3687.96
2613,893,109,3,155.79,467.37
2614,894,6,2,1208.02,2416.04
2615,894,146,2,663.24,1326.48
2616,894,9,3,1620.77,4862.31
2617,895,147,4,565.46,2261.84
2618,895,101,2,1162.05,2324.1
2619,895,98,4,1704.17,6816.68
2620,895,53,1,11.14,11.14
2621,895,17,3,1108.56,3325.68
2622,896,116,2,1864.19,3728.38
2623,896,78,1,811.22,811.22
2624,896,24,4,541.29,2165.16
2625,896,44,1,1770.73,1770.73
2626,896,27,2,547.2,1094.4
2627,897,18,3,1724.8,5174.4
2628,897,99,2,145.24,290.48
2629,898,75,1,1321.38,1321.38
2630,898,135,4,1750.68,7002.72
2631,899,95,1,634.07,634.07
2632,900,84,4,110.67,442.68
2633,900,106,2,1294.55,2589.1
2634,901,34,4,537.11,2148.44
2635,902,18,2,1724.8,3449.6
2636,902,100,3,248.57,745.71
2637,902,53,4,11.14,44.56
2638,902,34,4,537.11,2148.44
2639,903,148,2,1362.24,2724.48
2640,903,80,4,388.52,1554.08
2641,904,52,4,1907.46,7629.84
2642,904,2,1,557.31,557.31
2643,904,37,4,730.37,2921.48
2644,905,64,4,1800.23,7200.92
2645,905,135,4,1750.68,7002.72
2646,905,85,1,39.37,39.37
2647,905,146,1,663.24,663.24
2648,905,126,3,889.25,2667.75
2649,906,89,4,764.16,3056.64
2650,906,77,2,1310.38,2620.76
2651,906,101,2,1162.05,2324.1
2652,906,45,4,1285.51,5142.04
2653,907,99,4,145.24,580.96
2654,907,47,1,1908.09,1908.09
2655,907,146,2,663.24,1326.48
2656,907,25,2,1273.61,2547.22
2657,908,138,2,830.47,1660.94
2658,908,75,4,1321.38,5285.52
2659,908,18,4,1724.8,6899.2
2660,909,32,3,1314.32,3942.96
2661,909,95,4,634.07,2536.28
2662,909,20,4,463.52,1854.08
2663,909,27,2,547.2,1094.4
2664,909,130,3,1109.52,3328.56
2665,910,130,4,1109.52,4438.08
2666,910,12,1,1529.35,1529.35
2667,911,119,4,551.97,2207.88
2668,912,103,1,1050.34,1050.34
2669,912,50,1,1281.51,1281.51
2670,912,102,3,173.15,519.45
2671,913,35,3,1127.12,3381.36
2672,914,125,2,1959.8,3919.6
2673,914,119,4,551.97,2207.88
2674,914,18,2,1724.8,3449.6
2675,914,22,4,563.17,2252.68
2676,915,42,1,1062.94,1062.94
2677,915,44,2,1770.73,3541.46
2678,915,5,3,196.45,589.35
2679,916,137,4,333.38,1333.52
2680,917,20,3,463.52,1390.56
2681,917,3,2,1475.58,2951.16
2682,918,92,2,1439.63,2879.26
2683,918,46,4,875.18,3500.72
2684,918,56,1,125.27,125.27
2685,918,9,1,1620.77,1620.77
2686,919,79,1,1724.73,1724.73
2687,919,114,4,1967.87,7871.48
2688,919,14,2,694.47,1388.94
2689,919,2,2,557.31,1114.62
2690,920,62,1,1858.54,1858.54
2691,920,52,4,1907.46,7629.84
2692,920,24,1,541.29,541.29
2693,921,87,2,818.76,1637.52
2694,922,57,1,166.73,166.73
2695,923,43,4,1885.44,7541.76
2696,923,12,1,1529.35,1529.35
2697,924,83,2,1617.96,3235.92
2698,924,144,4,617.33,2469.32
2699,924,49,4,221.76,887.04
2700,925,60,2,1104.11,2208.22
2701,926,92,3,1439.63,4318.89
2702,927,4,3,1185.08,3555.24
2703,927,103,1,1050.34,1050.34
2704,928,55,3,1970.79,5912.37
2705,928,118,3,1780.53,5341.59
2706,928,57,1,166.73,166.73
2707,928,17,1,1108.56,1108.56
2708,929,106,4,1294.55,5178.2
2709,929,78,1,811.22,811.22
2710,930,146,4,663.24,2652.96
2711,930,44,2,1770.73,3541.46
2712,930,65,3,503.33,1509.99
2713,930,25,2,1273.61,2547.22
2714,930,84,3,110.67,332.01
2715,931,18,4,1724.8,6899.2
2716,931,86,4,1509.6,6038.4
2717,931,5,2,196.45,392.9
2718,931,150,1,1941.1,1941.1
2719,932,6,3,1208.02,3624.06
2720,932,32,2,1314.32,2628.64
2721,933,63,3,630.32,1890.96
2722,933,21,4,1712.08,6848.32
2723,933,16,3,258.4,775.2
2724,933,36,2,1173.33,2346.66
2725,934,97,1,123.19,123.19
2726,934,53,2,11.14,22.28
2727,935,114,1,1967.87,1967.87
2728,935,85,4,39.37,157.48
2729,935,35,3,1127.12,3381.36
2730,935,72,1,1083.08,1083.08
2731,935,82,2,507.11,1014.22
2732,936,88,1,1730.65,1730.65
2733,936,63,2,630.32,1260.64
2734,936,53,2,11.14,22.28
2735,937,98,1,1704.17,1704.17
2736,937,134,1,214.56,214.56
2737,937,83,4,1617.96,6471.84
2738,937,47,1,1908.09,1908.09
2739,937,114,2,1967.87,3935.74
2740,938,37,2,730.37,1460.74
2741,939,24,2,541.29,1082.58
2742,939,45,2,1285.51,2571.02
2743,940,21,2,1712.08,3424.16
2744,940,110,2,537.75,1075.5
2745,940,120,4,1438.05,5752.2
2746,940,80,2,388.52,777.04
2747,940,43,2,1885.44,3770.88
2748,941,74,2,820.05,1640.1
2749,941,148,3,1362.24,4086.72
2750,941,115,4,1339.05,5356.2
2751,942,93,4,600.45,2401.8
2752,943,43,4,1885.44,7541.76
2753,943,121,2,1272.13,2544.26
2754,943,113,4,1091.0,4364.0
2755,943,109,1,155.79,155.79
2756,944,110,2,537.75,1075.5
2757,944,22,2,563.17,1126.34
2758,944,77,3,1310.38,3931.14
2759,944,138,4,830.47,3321.88
2760,945,79,4,1724.73,6898.92
2761,945,117,1,1757.47,1757.47
2762,945,73,3,950.62,2851.86
2763,945,97,2,123.19,246.38
2764,946,51,1,314.15,314.15
2765,946,40,3,1364.16,4092.48
2766,946,49,4,221.76,887.04
2767,946,2,4,557.31,2229.24
2768,947,102,3,173.15,519.45
2769,947,96,1,958.81,958.81
2770,947,99,4,145.24,580.96
2771,947,126,1,889.25,889.25
2772,948,99,2,145.24,290.48
2773,949,112,3,577.12,1731.36
2774,949,66,4,51.86,207.44
2775,950,15,2,96.47,192.94
2776,950,99,2,145.24,290.48
2777,950,109,4,155.79,623.16
2778,951,93,1,600.45,600.45
2779,952,67,2,1181.0,2362.0
2780,952,117,3,1757.47,5272.41
2781,953,149,1,1879.08,1879.08
2782,953,42,1,1062.94,1062.94
2783,954,99,4,145.24,580.96
2784,955,21,4,1712.08,6848.32
2785,955,133,3,722.04,2166.12
2786,955,49,3,221.76,665.28
2787,955,109,4,155.79,623.16
2788,955,43,3,1885.44,5656.32
2789,956,23,2,746.66,1493.32
2790,956,28,3,1372.38,4117.14
2791,956,147,2,565.46,1130.92
2792,956,89,4,764.16,3056.64
2793,957,2,1,557.31,557.31
2794,957,44,1,1770.73,1770.73
2795,957,126,1,889.25,889.25
2796,958,135,2,1750.68,3501.36
2797,958,107,2,1858.75,3717.5
2798,958,74,3,820.05,2460.15
2799,958,111,2,146.89,293.78
2800,959,51,2,314.15,628.3
2801,959,125,1,1959.8,1959.8
2802,960,146,1,663.24,663.24
2803,960,55,2,1970.79,3941.58
2804,960,48,2,1526.3,3052.6
2805,960,52,3,1907.46,5722.38
2806,961,113,3,1091.0,3273.0
2807,961,28,1,1372.38,1372.38
2808,961,43,4,1885.44,7541.76
2809,961,21,1,1712.08,1712.08
2810,962,17,2,1108.56,2217.12
2811,962,88,4,1730.65,6922.6
2812,962,8,4,448.68,1794.72
2813,963,3,1,1475.58,1475.58
2814,964,2,1,557.31,557.31
2815,964,150,2,1941.1,3882.2
2816,964,11,1,562.96,562.96
2817,965,134,3,214.56,643.68
2818,965,69,4,144.13,576.52
2819,965,125,3,1959.8,5879.4
2820,965,122,3,982.18,2946.54
2821,966,81,4,849.54,3398.16
2822,966,62,4,1858.54,7434.16
2823,966,93,1,600.45,600.45
2824,967,85,4,39.37,157.48
2825,967,26,4,497.17,1988.68
2826,967,1,2,1282.46,2564.92
2827,968,32,3,1314.32,3942.96
2828,969,95,4,634.07,2536.28
2829,969,116,4,1864.19,7456.76
2830,970,1,1,1282.46,1282.46
2831,970,83,3,1617.96,4853.88
2832,971,84,4,110.67,442.68
2833,972,125,1,1959.8,1959.8
2834,972,103,3,1050.34,3151.02
2835,973,122,2,982.18,1964.36
2836,973,26,2,497.17,994.34
2837,973,99,1,145.24,145.24
2838,973,76,2,828.09,1656.18
2839,974,23,2,746.66,1493.32
2840,974,78,4,811.22,3244.88
2841,974,141,1,326.8,326.8
2842,974,120,4,1438.05,5752.2
2843,975,62,1,1858.54,1858.54
2844,975,63,4,630.32,2521.28
2845,975,55,1,1970.79,1970.79
2846,975,44,2,1770.73,3541.46
2847,975,23,3,746.66,2239.98
2848,976,72,1,1083.08,1083.08
2849,976,57,2,166.73,333.46
2850,976,66,4,51.86,207.44
2851,976,122,1,982.18,982.18
2852,977,58,3,147.73,443.19
2853,977,148,4,1362.24,5448.96
2854,977,17,4,1108.56,4434.24
2855,978,112,3,577.12,1731.36
2856,978,60,1,1104.11,1104.11
2857,978,58,1,147.73,147.73
2858,978,67,1,1181.0,1181.0
2859,978,30,3,542.8,1628.4
2860,979,49,3,221.76,665.28
2861,979,30,4,542.8,2171.2
2862,979,147,1,565.46,565.46
2863,979,95,3,634.07,1902.21
2864,979,33,1,1829.95,1829.95
2865,980,138,3,830.47,2491.41
2866,980,49,2,221.76,443.52
2867,980,100,2,248.57,497.14
2868,980,109,1,155.79,155.79
2869,980,82,4,507.11,2028.44
2870,981,138,4,830.47,3321.88
2871,982,38,4,992.1,3968.4
2872,982,76,4,828.09,3312.36
2873,982,57,2,166.73,333.46
2874,983,73,1,950.62,950.62
2875,983,38,3,992.1,2976.3
2876,983,9,4,1620.77,6483.08
2877,983,82,2,507.11,1014.22
2878,983,80,4,388.52,1554.08
2879,984,97,2,123.19,246.38
2880,984,16,2,258.4,516.8
2881,984,86,2,1509.6,3019.2
2882,985,46,4,875.18,3500.72
2883,986,77,4,1310.38,5241.52
2884,986,41,3,775.69,2327.07
2885,986,6,4,1208.02,4832.08
2886,986,141,4,326.8,1307.2
2887,987,101,3,1162.05,3486.15
2888,987,19,3,1412.1,4236.3
2889,987,136,2,317.56,635.12
2890,988,101,1,1162.05,1162.05
2891,988,25,3,1273.61,3820.83
2892,988,34,4,537.11,2148.44
2893,988,83,2,1617.96,3235.92
2894,988,149,2,1879.08,3758.16
2895,989,124,2,17.06,34.12
2896,989,75,2,1321.38,2642.76
2897,989,38,1,992.1,992.1
2898,989,54,3,48.76,146.28
2899,990,27,1,547.2,547.2
2900,990,38,1,992.1,992.1
2901,990,97,3,123.19,369.57
2902,990,110,4,537.75,2151.0
2903,990,44,2,1770.73,3541.46
2904,991,31,3,1886.39,5659.17
2905,992,112,1,577.12,577.12
2906,992,39,2,228.2,456.4
2907,992,104,4,1342.75,5371.0
2908,992,63,4,630.32,2521.28
2909,992,9,3,1620.77,4862.31
2910,993,45,3,1285.51,3856.53
2911,993,97,4,123.19,492.76
2912,993,23,3,746.66,2239.98
2913,993,119,1,551.97,551.97
2914,993,98,1,1704.17,1704.17
2915,994,22,1,563.17,563.17
2916,995,131,4,93.24,372.96
2917,995,58,3,147.73,443.19
2918,995,6,1,1208.02,1208.02
2919,995,147,2,565.46,1130.92
2920,996,124,2,17.06,34.12
2921,996,112,1,577.12,577.12
2922,996,77,3,1310.38,3931.14
2923,996,147,1,565.46,565.46
2924,997,48,4,1526.3,6105.2
2925,997,104,1,1342.75,1342.75
2926,997,6,1,1208.02,1208.02
2927,997,101,2,1162.05,2324.1
2928,997,143,1,407.15,407.15
2929,998,47,4,1908.09,7632.36
2930,998,2,3,557.31,1671.93
2931,999,11,2,562.96,1125.92
2932,1000,53,1,11.14,11.14
2933,1000,42,1,1062.94,1062.94
2934,1000,23,1,746.66,746.66
2935,1000,144,3,617.33,1851.99
2936,1000,66,3,51.86,155.58
